Date,Ticker,Volume,StockChange,Target,Daily_Volatility
2024-05-03,BRK-B,4119100,-0.0089740540984239,0,0.013077895043070149
2024-05-06,BRK-B,3918900,0.0023765273615295,1,0.01458061257413994
2024-05-07,BRK-B,3084200,-0.00194131187566,0,0.00896966180856232
2024-05-08,BRK-B,2398100,-0.0002460356316955,0,0.008561544458083058
2024-05-09,BRK-B,2356600,0.006326171875,1,0.00839385516826923
2024-05-10,BRK-B,3084500,0.0053677727380525,1,0.007758918210136671
2024-05-13,BRK-B,2710300,-0.0068589005328599,0,0.009926062347959355
2024-05-14,BRK-B,2672400,-0.0005116870907785,0,0.008259188768520402
2024-05-15,BRK-B,2854600,0.0054809869344832,1,0.008038751100984924
2024-05-16,BRK-B,3549700,-0.0016432882934773,0,0.00828901106081553
2024-05-17,BRK-B,2988700,0.007150083039096,1,0.008768477387557245
2024-05-20,BRK-B,3287900,-0.0096873404521012,0,0.011173996658901895
2024-05-21,BRK-B,2731900,0.0018859227404031,1,0.00759209525433555
2024-05-22,BRK-B,2664400,-0.0023135846352916,0,0.010362738122782518
2024-05-23,BRK-B,3392300,-0.0178342289587114,0,0.020278293727313976
2024-05-24,BRK-B,2067700,0.0012534032275133,1,0.006045690567653212
2024-05-28,BRK-B,3315400,-0.0106309926555675,0,0.015603554942107502
2024-05-29,BRK-B,3426800,0.0027047055530784,1,0.010645182493602667
2024-05-30,BRK-B,2905300,0.0119870135710525,1,0.015528691338765383
2024-05-31,BRK-B,5190000,0.0154622696346841,1,0.020877720821702007
2024-06-03,BRK-B,4903000,-0.0002410424449486,0,0.019137607946853857
2024-06-04,BRK-B,4154800,-0.0128239297238705,0,0.022779346915745676
2024-06-05,BRK-B,2634400,-0.0006096074037533,0,0.010997341376499768
2024-06-06,BRK-B,3438900,0.0016080432799056,1,0.009404963757309938
2024-06-07,BRK-B,2942100,0.0059327038724185,1,0.01466154152206347
2024-06-10,BRK-B,2667300,-0.0061208661192049,0,0.011298237453693844
2024-06-11,BRK-B,3605900,-0.0009293799605618,0,0.0068480196564010935
2024-06-12,BRK-B,3551900,-0.005643550913148,0,0.01150602308123389
2024-06-13,BRK-B,4563300,-0.0041949597296443,0,0.01086768055029401
2024-06-14,BRK-B,2768600,0.0015806733961105,1,0.007433958535436607
2024-06-17,BRK-B,3406500,0.0052816394864538,1,0.010538574481555912
2024-06-18,BRK-B,4005300,0.0029502451309926,1,0.007916413572718193
2024-06-20,BRK-B,4844700,0.0046654239324355,1,0.017065714443293294
2024-06-21,BRK-B,9009400,-0.0004880489079514,0,0.006807887597138646
2024-06-24,BRK-B,4933300,0.0079863615334967,1,0.01704407059153274
2024-06-25,BRK-B,3879800,-0.0073188376311518,0,0.011183586673460144
2024-06-26,BRK-B,3334300,0.0005853879283556,1,0.008365427949091857
2024-06-27,BRK-B,3218600,-0.0056305696475593,0,0.00955494889685645
2024-06-28,BRK-B,6819800,-0.0035517751550061,0,0.010434731777212325
2024-07-01,BRK-B,2974100,-0.007106260683938,0,0.014335088230567348
2024-07-02,BRK-B,3220900,0.0076234274877412,1,0.00858868698346928
2024-07-03,BRK-B,1970300,-0.0034139272913236,0,0.007220754531297419
2024-07-05,BRK-B,5149200,0.0121357407243808,1,0.015680374336146503
2024-07-08,BRK-B,3559500,-0.0053249750769766,0,0.014078363847573126
2024-07-09,BRK-B,2989700,0.0026866678468605,1,0.012383314543404736
2024-07-10,BRK-B,3791800,0.0072539884716488,1,0.011100016030995833
2024-07-11,BRK-B,4065200,0.0115703486990351,1,0.017391754334338167
2024-07-12,BRK-B,4834600,0.0100183027033142,1,0.018442281125543268
2024-07-15,BRK-B,4594900,0.0207477082775068,1,0.022110490714256335
2024-07-16,BRK-B,4293700,0.0034293553290606,1,0.011499768745966964
2024-07-17,BRK-B,4776600,0.0177229168433819,1,0.018979096591879723
2024-07-18,BRK-B,4638300,-0.0085274176082907,0,0.021722527673462194
2024-07-19,BRK-B,4158800,-0.0185239839119346,0,0.021347688803854084
2024-07-22,BRK-B,2995700,0.0021377386954483,1,0.013768510291800103
2024-07-23,BRK-B,2393000,-0.0076141825585347,0,0.010175177766254777
2024-07-24,BRK-B,3143700,-0.0027420043507537,0,0.010783641975829521
2024-07-25,BRK-B,3334300,0.0039156682518695,1,0.01860518689930451
2024-07-26,BRK-B,2717600,0.0045907358563747,1,0.01124728883830412
2024-07-29,BRK-B,2620000,0.0006848879849327,1,0.009018086616661845
2024-07-30,BRK-B,3736400,0.0039817068123959,1,0.010807489919360438
2024-07-31,BRK-B,3798800,-0.0030692419797259,0,0.007070628227770683
2024-08-01,BRK-B,3892300,-0.0178770796940704,0,0.021970961970366302
2024-08-02,BRK-B,4251500,-0.0032808332320861,0,0.029690322944394977
2024-08-05,BRK-B,7695100,0.0007014695354947,1,0.028324074644094584
2024-08-06,BRK-B,5138700,0.0137605027159185,1,0.029682248848161327
2024-08-07,BRK-B,4745600,0.00222963755515,1,0.017767050470788803
2024-08-08,BRK-B,3150000,0.0053583504866147,1,0.010856406132068229
2024-08-09,BRK-B,2602600,-0.0005788108729113,0,0.010511225235645339
2024-08-12,BRK-B,2376000,-0.0086834093004244,0,0.011861972206201712
2024-08-13,BRK-B,3472000,0.0013431607527947,1,0.01600167630080271
2024-08-14,BRK-B,2860200,0.0126327972764506,1,0.01678988344399538
2024-08-15,BRK-B,3226400,-0.0021729096460002,0,0.008759608927379628
2024-08-16,BRK-B,3345000,0.0067037075178091,1,0.010757558897787017
2024-08-19,BRK-B,3385300,0.0061881553947572,1,0.010582724865712113
2024-08-20,BRK-B,2906500,-0.0020921488247166,0,0.0091698091010987
2024-08-21,BRK-B,3028500,-0.0072025392600735,0,0.0165392195046565
2024-08-22,BRK-B,3502800,0.0061169864687393,1,0.011091221918938252
2024-08-23,BRK-B,2805400,0.0075111219618055,1,0.010911119249131945
2024-08-26,BRK-B,3575800,-0.0018009868630508,0,0.013024077458387283
2024-08-27,BRK-B,3764700,0.0102864464979884,1,0.01640569142052719
2024-08-28,BRK-B,4838100,0.0074158831029289,1,0.01262009054092748
2024-08-29,BRK-B,4459400,0.0026974584255069,1,0.014664653546980124
2024-08-30,BRK-B,7465800,0.011476716271677,1,0.014770918067902447
2024-09-03,BRK-B,7511900,0.0038526033100328,1,0.01930529142680921
2024-09-04,BRK-B,5309400,-0.0002297680146347,0,0.022144243055287376
2024-09-05,BRK-B,6213200,-0.0302650636583334,0,0.03452013442171291
2024-09-06,BRK-B,4400300,-0.0094864253956356,0,0.020740859563742345
2024-09-09,BRK-B,4571000,-0.0093971934773141,0,0.014526780215621945
2024-09-10,BRK-B,3544100,-0.0062794895207916,0,0.01756098856810047
2024-09-11,BRK-B,5772700,-0.00987716678008,0,0.0270311508438782
2024-09-12,BRK-B,3848700,-0.0087283467871499,0,0.0125978608575826
2024-09-13,BRK-B,3882600,-0.0087913577633002,0,0.011559416661322375
2024-09-16,BRK-B,3264400,0.0066399533586948,1,0.010360949249021404
2024-09-17,BRK-B,3824300,0.0070121117437293,1,0.01722160431883958
2024-09-18,BRK-B,3065200,-0.0032308341602619,0,0.01082778466746145
2024-09-19,BRK-B,3891300,-0.0049567284522118,0,0.010692645977069929
2024-09-20,BRK-B,8468800,-0.0053521761507425,0,0.008519801491745266
2024-09-23,BRK-B,3485100,-0.0050949828009545,0,0.01362310140169584
2024-09-24,BRK-B,3009900,0.0005062641540864,1,0.008430033682653585
2024-09-25,BRK-B,2843300,-0.0055836636161834,0,0.010112126105155297
2024-09-26,BRK-B,3262000,0.0031806389372866,1,0.012501664938366273
2024-09-27,BRK-B,2728000,0.0031356737325391,1,0.007082669082161972
2024-09-30,BRK-B,3631100,0.0040576262956073,1,0.013263562763521064
2024-10-01,BRK-B,3043700,-0.0037027765539696,0,0.01082529541782303
2024-10-02,BRK-B,2803400,-0.0044255476897189,0,0.009832155320696692
2024-10-03,BRK-B,2564700,-0.0055108124769972,0,0.011087421299831602
2024-10-04,BRK-B,3090200,0.0152963480048784,1,0.018395188979466473
2024-10-07,BRK-B,3222100,-0.0191201202749288,0,0.021477684722141455
2024-10-08,BRK-B,2234100,-0.004737265774605,0,0.01032983494899938
2024-10-09,BRK-B,2206100,0.0069574685731294,1,0.012192202167310878
2024-10-10,BRK-B,2375800,-0.0056175023480191,0,0.01046996403261612
2024-10-11,BRK-B,3242000,0.0094538223652013,1,0.016560689650417546
2024-10-14,BRK-B,2969800,-0.0041998666111265,0,0.008443006977645306
2024-10-15,BRK-B,3929900,0.003666028497814,1,0.013340840423362806
2024-10-16,BRK-B,3166300,0.0052671396468564,1,0.008202887842350121
2024-10-17,BRK-B,2520900,-0.0005363655797603,0,0.007659316192812688
2024-10-18,BRK-B,5635500,-0.0047109469101311,0,0.008029978586723769
2024-10-21,BRK-B,3131500,-0.0007964934840802,0,0.008847686650896533
2024-10-22,BRK-B,3315200,-0.0057313422000957,0,0.01626766936990086
2024-10-23,BRK-B,3655200,0.0009996554627394,1,0.009801173151030346
2024-10-24,BRK-B,3793500,-0.0067910716516856,0,0.01538293866734799
2024-10-25,BRK-B,2838900,-0.0100087140793769,0,0.013999156873725162
2024-10-28,BRK-B,4103400,0.0063653590285015,1,0.00930659204209214
2024-10-29,BRK-B,3985200,-0.0086786108446534,0,0.009877886434816923
2024-10-30,BRK-B,2692100,0.0006377768904476,1,0.00846769302969986
2024-10-31,BRK-B,3660300,-0.0093806739839843,0,0.013774443595076352
2024-11-01,BRK-B,2971300,0.0014397316178041,1,0.009789769442865645
2024-11-04,BRK-B,5733200,-0.0179407746072497,0,0.028421116968985315
2024-11-05,BRK-B,3154400,0.0062628342493758,1,0.009337775674380919
2024-11-06,BRK-B,6906800,0.0171366461962784,1,0.02121474789435331
2024-11-07,BRK-B,4238000,-0.0173831001811685,0,0.01785291722233008
2024-11-08,BRK-B,3541300,0.0030953561664458,1,0.01482749456819755
2024-11-11,BRK-B,4119100,0.0028968810919243,1,0.013969677966572313
2024-11-12,BRK-B,4400500,-0.0029934227569035,0,0.006991852539459999
2024-11-13,BRK-B,2861700,0.0036234266592415,1,0.009433746836339192
2024-11-14,BRK-B,3777300,-0.0023676657011218,0,0.007359084117228346
2024-11-15,BRK-B,5817700,0.0075845408985509,1,0.015147635668990921
2024-11-18,BRK-B,3357100,0.0025903460704164,1,0.00915119108164654
2024-11-19,BRK-B,3656200,-0.0040571907867599,0,0.012235230330027679
2024-11-20,BRK-B,3019500,-0.0024893902717752,0,0.009574468085106383
2024-11-21,BRK-B,4116800,0.0055596661704025,1,0.016316974039679546
2024-11-22,BRK-B,3885200,0.0091050001282685,1,0.01234466984027442
2024-11-25,BRK-B,5246600,-0.0035481230348891,0,0.01191741572618625
2024-11-26,BRK-B,3332000,0.0007527924349082,1,0.013697171948487961
2024-11-27,BRK-B,5359300,0.0043242964080366,1,0.022453260520887475
2024-11-29,BRK-B,2969700,-0.0048416798054198,0,0.00815876962419172
2024-12-02,BRK-B,5031500,-0.0154084187475127,0,0.021328375821466117
2024-12-03,BRK-B,4931600,-0.0166680633253782,0,0.019846892591796814
2024-12-04,BRK-B,3941100,-0.0058799571954508,0,0.010274037605373229
2024-12-05,BRK-B,3320200,0.0038184405255835,1,0.008575427757455366
2024-12-06,BRK-B,3270900,-0.0001699744454672,0,0.00905261458116138
2024-12-09,BRK-B,3748200,-0.0143009156375738,0,0.01759455731387224
2024-12-10,BRK-B,3648500,-0.0041557709348365,0,0.011821174961550758
2024-12-11,BRK-B,3876900,-0.0041870200074467,0,0.014482166419439566
2024-12-12,BRK-B,2571300,-0.0076380447276387,0,0.011879047750672516
2024-12-13,BRK-B,3474300,-0.0056676637071775,0,0.00760026910551046
2024-12-16,BRK-B,4514000,-0.0086460376431527,0,0.012718659068941731
2024-12-17,BRK-B,5057500,0.0021112633149458,1,0.010028584640806033
2024-12-18,BRK-B,4361900,-0.0229072797370785,0,0.027655044667996977
2024-12-19,BRK-B,4645200,-0.0052908033345383,0,0.010869264881938318
2024-12-20,BRK-B,12943900,0.009106960408077,1,0.025517115692957053
2024-12-23,BRK-B,3836000,0.0025596408920325,1,0.010437080348791558
2024-12-24,BRK-B,1761200,0.0071364264593786,1,0.010803414221455192
2024-12-26,BRK-B,2159600,0.0039582688610243,1,0.008047812630995316
2024-12-27,BRK-B,3237700,-0.0017274831586074,0,0.014541863271369677
2024-12-30,BRK-B,2831400,-0.0046009825820376,0,0.012129905923225097
2024-12-31,BRK-B,3380700,0.0023661735575009,1,0.007120588402618245
2025-01-02,BRK-B,3746400,-0.0106587977950721,0,0.01504521448745681
2025-01-03,BRK-B,2884600,0.0022760895014149,1,0.009745218381113724
2025-01-06,BRK-B,4072900,-0.0053762309322294,0,0.012493076641851944
2025-01-07,BRK-B,3507200,0.0002650742888723,1,0.01196992724442033
2025-01-08,BRK-B,3933300,-0.0039459659318265,0,0.009633390803406871
2025-01-10,BRK-B,5471900,-0.0220916359278443,0,0.028498196863254676
2025-01-13,BRK-B,3639200,0.0042303752625085,1,0.00870963267824743
2025-01-14,BRK-B,4055600,0.0101683474282758,1,0.014320930112759667
2025-01-15,BRK-B,4719400,0.0064976886224865,1,0.01277578197820902
2025-01-16,BRK-B,3475700,0.008454459165308,1,0.01015406213688338
2025-01-17,BRK-B,6467000,0.0069721349046275,1,0.016633988102012286
2025-01-21,BRK-B,4910200,-0.0051592201184315,0,0.011571151182656583
2025-01-22,BRK-B,5838500,-0.0172431904979023,0,0.029044614642875822
2025-01-23,BRK-B,4424500,-0.0040071177717566,0,0.014642197783892866
2025-01-24,BRK-B,3070300,0.0086890028926569,1,0.014655946880275529
2025-01-27,BRK-B,4535600,0.0223993639618613,1,0.02289469128212085
2025-01-28,BRK-B,3261300,-0.0083556464378214,0,0.009769385677981173
2025-01-29,BRK-B,2524200,-0.0013194754208409,0,0.012598989882982612
2025-01-30,BRK-B,2552200,0.000317649073712,1,0.010398143869502134
2025-01-31,BRK-B,5439800,-0.0067183429441326,0,0.011741221749621578
2025-02-03,BRK-B,4232000,0.0071753688406323,1,0.02631689670953946
2025-02-04,BRK-B,3238400,0.005484552371443,1,0.011205728540715644
2025-02-05,BRK-B,3782800,0.0083438271814245,1,0.011387530307441492
2025-02-06,BRK-B,3832700,0.003701698980473,1,0.009927231114143228
2025-02-07,BRK-B,3205100,-0.0097819764812461,0,0.012379304197178545
2025-02-10,BRK-B,2907300,-0.0079964091815183,0,0.01019076963651603
2025-02-11,BRK-B,2322600,0.0054462240720688,1,0.013466624266893277
2025-02-12,BRK-B,3297600,0.0027421319152861,1,0.008630213284422865
2025-02-13,BRK-B,3274700,0.0189587587166502,1,0.02118543207080104
2025-02-14,BRK-B,2825800,-0.0039047186284628,0,0.01059250954993497
2025-02-18,BRK-B,3351000,0.0050374967911757,1,0.013384664357774268
2025-02-19,BRK-B,2436500,0.0019675690216689,1,0.008367525130765571
2025-02-20,BRK-B,2651000,-0.0048127921557098,0,0.01251729390344372
2025-02-21,BRK-B,4085100,-0.0045951178221509,0,0.012267437913116751
2025-02-24,BRK-B,9862400,0.0308583524875581,1,0.04285419073568381
2025-02-25,BRK-B,6757500,-0.0066182780734579,0,0.030010943628516126
2025-02-26,BRK-B,3543500,-0.0100576796417327,0,0.013724166874755774
2025-02-27,BRK-B,4507700,0.012005219676765,1,0.018813630024796527
2025-02-28,BRK-B,6850300,0.0125527642415717,1,0.02175542649828616
2025-03-03,BRK-B,5112300,-0.0118941235893999,0,0.023807696800614064
2025-03-04,BRK-B,6126600,-0.0224929601774684,0,0.029806663043805873
2025-03-05,BRK-B,4715800,0.0050403225806451,1,0.017358841434601816
2025-03-06,BRK-B,3989700,0.0020127204077183,1,0.015035023902590426
2025-03-07,BRK-B,3842200,-0.0013500441600643,0,0.016442006733187676
2025-03-10,BRK-B,6262000,0.0144898083745216,1,0.021326555524553686
2025-03-11,BRK-B,5358300,0.0005040322580645,1,0.015806444229618195
2025-03-12,BRK-B,3871100,-0.0033360201803615,0,0.019232329595727456
2025-03-13,BRK-B,5104200,0.0156911104197743,1,0.02548038938527235
2025-03-14,BRK-B,5775600,0.0150901729849098,1,0.0254857739750049
2025-03-17,BRK-B,5343400,0.0163033203685118,1,0.022346586042350063
2025-03-18,BRK-B,4857800,-0.0043962270528668,0,0.013245830832551106
2025-03-19,BRK-B,3798000,-0.0007989174384252,0,0.011508776655495446
2025-03-20,BRK-B,4065400,0.009026680283874,1,0.015152676414897424
2025-03-21,BRK-B,8546300,-0.0121141459439307,0,0.015578053684273641
2025-03-24,BRK-B,4858900,0.0052571212547269,1,0.01112599425702441
2025-03-25,BRK-B,3964800,0.0032057408567961,1,0.01405586943260274
2025-03-26,BRK-B,5004400,0.0041619999485051,1,0.012523586467161016
2025-03-27,BRK-B,5154600,0.0023816587552742,1,0.015058657846929207
2025-03-28,BRK-B,5321400,-0.0168861089746936,0,0.021145059942944924
2025-03-31,BRK-B,7139300,0.0214422557581294,1,0.033601877082646094
2025-04-01,BRK-B,4130600,0.0020869093430332,1,0.016751848279189133
2025-04-02,BRK-B,4079000,0.0105048874692633,1,0.015372169583977276
2025-04-03,BRK-B,6410900,0.0048140291324243,1,0.025889794304511316
2025-04-04,BRK-B,12605000,-0.0490558602217304,0,0.0539884181380961
2025-04-07,BRK-B,12749700,0.049120685455262,1,0.09359890193654274
2025-04-08,BRK-B,9470100,-0.0321984640790604,0,0.062491400575363225
2025-04-09,BRK-B,10153700,0.0641019860092474,1,0.07830611248405613
2025-04-10,BRK-B,7475900,-0.0048041487420787,0,0.04398994468445954
2025-04-11,BRK-B,6231000,0.0176892919447815,1,0.030699083643052183
2025-04-14,BRK-B,5512100,-0.0027871571916195,0,0.017966175258945387
2025-04-15,BRK-B,4329200,-0.0083549477072338,0,0.016071491188967422
2025-04-16,BRK-B,5889300,-0.0242773018747237,0,0.0325713029132324
2025-04-17,BRK-B,5322200,-0.0013297406223586,0,0.01794179441233698
2025-04-21,BRK-B,4908400,-0.0205012564846827,0,0.039785123900664354
2025-04-22,BRK-B,4768500,0.0127569332939591,1,0.02055496024756372
2025-04-23,BRK-B,4294500,-0.0013080615002962,0,0.015886265180687205
2025-04-24,BRK-B,3173400,0.0091684233636939,1,0.018925289543641106
2025-04-25,BRK-B,2742800,-0.0014856192333685,0,0.010625339753761166
2025-04-28,BRK-B,4238700,-0.0050409505027682,0,0.01918930746149431
2025-04-29,BRK-B,3177700,0.0067231776350635,1,0.013276928113229756
2025-04-30,BRK-B,5251600,0.0032736735007912,1,0.022050329227652828
2025-05-01,BRK-B,4693100,-0.0014501309439736,0,0.009359758452507062
2025-05-02,BRK-B,4945600,0.0056823247190847,1,0.01268746634111551
2025-05-05,BRK-B,16380200,-0.0152476396231377,0,0.035340725040080324
2025-05-06,BRK-B,6088600,0.0054163505032762,1,0.015228544957685509
2025-05-07,BRK-B,5573800,0.0062132558939892,1,0.014077122684665056
2025-05-08,BRK-B,5018600,-0.0148373848488285,0,0.01577801843918322
2025-05-09,BRK-B,3621400,-0.0009917545272241,0,0.011006267660731648
2025-05-12,BRK-B,6368000,-0.0115318088425315,0,0.01931575634971515
2025-05-13,BRK-B,4504100,-0.0072919278155489,0,0.007660406669029177
2025-05-14,BRK-B,6384100,-0.0165087664477283,0,0.01768099678153869
2025-05-15,BRK-B,5040900,0.0098530627042128,1,0.016242691951907633
2025-05-16,BRK-B,4997300,0.0091831184014712,1,0.014775482653550677
2025-05-19,BRK-B,3441500,-0.0023947285550465,0,0.007184245081787015
2025-05-20,BRK-B,3737000,-0.0046369571816471,0,0.010819646368425303
2025-05-21,BRK-B,3815800,-0.000748910900593,0,0.00906565907316803
2025-05-22,BRK-B,3244800,-0.0030291006945331,0,0.009423835261390515
2025-05-23,BRK-B,3166800,0.0048900853110684,1,0.010478832553577075
2025-05-27,BRK-B,4928300,0.0053906976794636,1,0.009359615944803574
2025-05-28,BRK-B,3613900,-0.010385784820196,0,0.012333089460039555
2025-05-29,BRK-B,3656000,0.0043253822932167,1,0.010615030924479166
2025-05-30,BRK-B,9153100,-0.0024347492634135,0,0.0109463741415552
2025-06-02,BRK-B,4914000,0.0022124483248058,1,0.007494537919352085
2025-06-03,BRK-B,5923100,-0.0063273721112462,0,0.018522951655283185
2025-06-04,BRK-B,5297600,-0.0119531581523397,0,0.012295217373415058
2025-06-05,BRK-B,5154900,-0.0040957916772796,0,0.011003553533335457
2025-06-06,BRK-B,3948300,0.0038646825409634,1,0.009092205879030141
2025-06-09,BRK-B,3987500,-0.0007494948868068,0,0.011444184234929836
2025-06-10,BRK-B,3951500,-0.0031055875612468,0,0.006901298808937328
2025-06-11,BRK-B,4595900,-0.0059260222316879,0,0.011363377886118997
2025-06-12,BRK-B,3535200,0.0084320627382773,1,0.013696947589397592
2025-06-13,BRK-B,4001000,0.0026117579944138,1,0.010755301760156445
2025-06-16,BRK-B,3937600,0.0010209707160747,1,0.006758821155206181
2025-06-17,BRK-B,3956300,-0.0115106510475096,0,0.012573846538961746
2025-06-18,BRK-B,4893600,0.0021483340876048,1,0.008159496296694265
2025-06-20,BRK-B,7620400,-0.0002062194061208,0,0.006701721658298534
2025-06-23,BRK-B,4141000,0.0048411180440283,1,0.013967283160454673
2025-06-24,BRK-B,5111700,0.0082749695996456,1,0.018082209342246195
2025-06-25,BRK-B,4260600,-0.0167644257733506,0,0.019939303036526794
2025-06-26,BRK-B,4212900,-0.0030624835075932,0,0.007666401366422749
2025-06-27,BRK-B,6129300,-0.0001852653311773,0,0.01086933919079206
2025-06-30,BRK-B,6384300,-0.0002675548146645,0,0.00866431674822157
2025-07-01,BRK-B,4776000,0.0078841998062701,1,0.01500681082638371
2025-07-02,BRK-B,6707200,-0.018286541126183,0,0.023108509343206553
2025-07-03,BRK-B,3443300,0.0085466223593084,1,0.01287197124675506
2025-07-07,BRK-B,4674400,-0.0131910624485186,0,0.01915692688588971
2025-07-08,BRK-B,4116200,0.0002513776383224,1,0.013449279031416132
2025-07-09,BRK-B,3367400,0.0040042005494955,1,0.007672963652220912
2025-07-10,BRK-B,4573300,0.0008370349688648,1,0.006382463481978738
2025-07-11,BRK-B,4416600,-0.0008189283956692,0,0.011443595185367455
2025-07-14,BRK-B,4294700,0.0041954591913614,1,0.0098457019641219
2025-07-15,BRK-B,4482300,-0.0108773049504225,0,0.012034507400817867
2025-07-16,BRK-B,3796900,0.0002334154259617,1,0.008573871902080544
2025-07-17,BRK-B,4040000,0.0070840226357365,1,0.013827727569771945
2025-07-18,BRK-B,4015800,-0.0004219666815005,0,0.010843912760416666
2025-07-21,BRK-B,3791300,0.0028961506266703,1,0.01342382460005516
2025-07-22,BRK-B,4521500,0.0055310302477655,1,0.017118853098711882
2025-07-23,BRK-B,4385600,0.0049557623796199,1,0.010931806350858927
2025-07-24,BRK-B,5044800,-0.0042886594705114,0,0.011539990405997522
2025-07-25,BRK-B,4220500,0.0049826516693558,1,0.010941077639790827
2025-07-28,BRK-B,3626100,-0.0054712374586365,0,0.011974786249366067
2025-07-29,BRK-B,4193200,-0.0124541717769606,0,0.018069919573025842
2025-07-30,BRK-B,3803000,0.0018310675146733,1,0.01163891718575174
2025-07-31,BRK-B,6315300,-0.0015445726738231,0,0.01231460930705781
2025-08-01,BRK-B,5287500,-0.0013306120370629,0,0.01127842592798491
2025-08-04,BRK-B,10874300,-0.0191005291626258,0,0.029227631732857185
2025-08-05,BRK-B,6780700,0.007794173448369,1,0.01563174466792125
2025-08-06,BRK-B,4557100,0.0084086100260416,1,0.01408599525369636
2025-08-07,BRK-B,5755700,-0.016474873796289,0,0.024147520876117358
2025-08-08,BRK-B,3330600,0.0053138450816625,1,0.007085148749296002
2025-08-11,BRK-B,3712100,-0.0037087435159304,0,0.010697573909413312
2025-08-12,BRK-B,3767300,0.0104397479902142,1,0.015917349432989784
2025-08-13,BRK-B,4629400,0.0118931210650472,1,0.01717194380728677
2025-08-14,BRK-B,4187100,0.001818741729041,1,0.010034467924580785
2025-08-15,BRK-B,5229800,-0.0106768815824978,0,0.012833009978396958
2025-08-18,BRK-B,3911300,0.0011506742924537,1,0.009080060101693762
2025-08-19,BRK-B,4726400,0.0115472177747324,1,0.012776966094554561
2025-08-20,BRK-B,4779800,0.0034496769523228,1,0.0131211799762577
2025-08-21,BRK-B,3082200,0.0027707210626661,1,0.011021252821642152
2025-08-22,BRK-B,4205100,-0.005086469989827,0,0.013367258035032947
2025-08-25,BRK-B,3935100,-0.0057872375479596,0,0.014703180503099125
2025-08-26,BRK-B,8217500,0.0148241363330771,1,0.017030246077944976
2025-08-27,BRK-B,4385900,0.0094485924397464,1,0.013460099234953851
2025-08-28,BRK-B,4530400,0.0036744504884264,1,0.008172213188351183
2025-08-29,BRK-B,4663600,0.004252779987732,1,0.011720065979143246
2025-09-02,BRK-B,4977800,-0.0061478177970307,0,0.016420749919990006
2025-09-03,BRK-B,3206200,0.0038835001277394,1,0.011049923228022486
2025-09-04,BRK-B,2976700,0.007973771752422,1,0.012169407817585347
2025-09-05,BRK-B,4222900,-0.0123122746765377,0,0.019584987474524456
2025-09-08,BRK-B,5146300,-0.0104609242899862,0,0.012404814511836173
2025-09-09,BRK-B,3748700,0.0005482566899772,1,0.010417310905976362
2025-09-10,BRK-B,5561600,0.0001632379025829,1,0.01108167998644782
2025-09-11,BRK-B,3669000,0.0154906040869095,1,0.016778026445075936
2025-09-12,BRK-B,2951700,-0.0040544826336359,0,0.008653572455717348
2025-09-15,BRK-B,3629800,-0.0041734147753671,0,0.01168960482642664
2025-09-16,BRK-B,4070000,-0.0005699488785362,0,0.009607754038017804
2025-09-17,BRK-B,5060700,0.0028312708761703,1,0.011590015914592935
2025-09-18,BRK-B,4058900,0.0017563624823023,1,0.014051149164662036
2025-09-19,BRK-B,7356300,0.0019924187205089,1,0.011425773421793175
2025-09-22,BRK-B,3582900,0.0064006850887322,1,0.01117063902589599
2025-09-23,BRK-B,3933200,0.0006683619847025,1,0.011665370301526187
2025-09-24,BRK-B,2811500,0.0076829690628585,1,0.00821005151179248
2025-09-25,BRK-B,4056100,-0.0023984731553872,0,0.00860624622835883
2025-09-26,BRK-B,3707600,0.0062180470936327,1,0.010967143277369496
2025-09-29,BRK-B,5161900,-0.0015,0,0.01046002197265625
2025-09-30,BRK-B,3873500,0.0102483229559834,1,0.013624303873728219
2025-10-01,BRK-B,4481100,-0.0085571896377487,0,0.013870649195429104
2025-10-02,BRK-B,3461400,-0.0020926795823115,0,0.012858146009198382
2025-10-03,BRK-B,4678800,0.0057471388154736,1,0.015124017125044716
2025-10-06,BRK-B,3519500,0.0010410190463901,1,0.013913938352414916
2025-10-07,BRK-B,3057400,0.0042785990786761,1,0.011696269315184357
2025-10-08,BRK-B,2944600,-0.0057090472955995,0,0.009826744097740269
2025-10-09,BRK-B,3172200,-0.0064803005735397,0,0.013420519436049232
2025-10-10,BRK-B,4763800,-0.0163298041572398,0,0.017958758523441427
2025-10-13,BRK-B,3183500,0.0077435190547158,1,0.012250293031895636
2025-10-14,BRK-B,3056000,0.0121836759606186,1,0.014510174186862129
2025-10-15,BRK-B,3566200,0.0050415484566193,1,0.01291760470065864
2025-10-16,BRK-B,4254300,-0.0137005820445927,0,0.02058113817880124
2025-10-17,BRK-B,3794300,0.0049388029137436,1,0.00857145348373736
2025-10-20,BRK-B,4605300,0.0034933814117225,1,0.008327252874922439
2025-10-21,BRK-B,2714500,-0.0048815142850325,0,0.009013595497269728
2025-10-22,BRK-B,3376000,0.0001626635968489,1,0.009741135252887783
2025-10-23,BRK-B,3063000,-0.0041244209943873,0,0.00881778750876898
2025-10-24,BRK-B,3166800,0.0024240745401988,1,0.00729261384599499
2025-10-27,BRK-B,6451500,-0.0078264880436323,0,0.01575459381291978
2025-10-28,BRK-B,5029100,-0.0072583080577646,0,0.009402895406876612
